Date,Time,Transaction,Item
2016-11-06,09:56:06,651,Mineral water
2016-11-06,10:09:41,652,Pastry
2016-11-06,10:09:41,652,Bread
2016-11-06,10:09:41,652,Hot chocolate
2016-11-06,10:11:49,653,Bread
2016-11-06,10:12:09,654,Bread
2016-11-06,10:14:22,655,Jam
2016-11-06,10:14:22,655,Coffee
2016-11-06,10:14:22,655,Coffee
2016-11-06,10:14:22,655,Bread
2016-11-06,10:15:14,656,NONE
2016-11-06,10:15:14,656,Coffee
2016-11-06,10:15:14,656,Coffee
2016-11-06,10:15:14,656,Pastry
2016-11-06,10:18:08,657,NONE
2016-11-06,10:18:08,657,Medialuna
2016-11-06,10:18:08,657,Coffee
2016-11-06,10:18:08,657,Coffee
2016-11-06,10:18:08,657,Focaccia
2016-11-06,10:18:08,657,Hearty & Seasonal
2016-11-06,10:21:51,658,Bread
2016-11-06,10:21:51,658,Farm House
2016-11-06,10:21:51,658,Coffee
2016-11-06,10:21:51,658,Jam
2016-11-06,10:24:23,659,Farm House
2016-11-06,10:43:58,660,Coffee
2016-11-06,10:43:58,660,Tea
2016-11-06,10:43:58,660,Pastry
2016-11-06,10:43:58,660,Medialuna
2016-11-06,10:45:59,661,Pastry
2016-11-06,10:45:59,661,Medialuna
2016-11-06,10:45:59,661,Coffee
2016-11-06,10:49:53,662,Coffee
2016-11-06,10:49:53,662,Hot chocolate
2016-11-06,10:49:53,662,Basket
2016-11-06,10:49:53,662,Farm House
2016-11-06,10:54:06,663,Pastry
2016-11-06,10:54:06,663,Farm House
2016-11-06,10:56:49,664,Hot chocolate
2016-11-06,10:56:49,664,Coffee
2016-11-06,10:56:49,664,My-5 Fruit Shoot
2016-11-06,10:58:14,665,Pastry
2016-11-06,10:58:14,665,Medialuna
2016-11-06,10:58:14,665,Muffin
2016-11-06,11:02:43,666,Farm House
2016-11-06,11:06:26,667,Muffin
2016-11-06,11:06:26,667,Pastry
2016-11-06,11:06:26,667,Focaccia
2016-11-06,11:07:51,668,Coffee
2016-11-06,11:07:51,668,Tea
2016-11-06,11:09:23,669,Bread
2016-11-06,11:11:13,670,Focaccia
2016-11-06,11:14:18,671,Coffee
2016-11-06,11:14:18,671,Hot chocolate
2016-11-06,11:14:18,671,Pastry
2016-11-06,11:14:18,671,Jam
2016-11-06,11:16:02,672,Bread
2016-11-06,11:17:47,673,Coffee
2016-11-06,11:17:47,673,Pastry
2016-11-06,11:17:47,673,Bread
2016-11-06,11:19:02,674,Tea
2016-11-06,11:19:02,674,NONE
2016-11-06,11:20:27,675,Hot chocolate
2016-11-06,11:20:27,675,Coffee
2016-11-06,11:20:27,675,Mineral water
2016-11-06,11:21:18,676,Coffee
2016-11-06,11:21:18,676,Coffee
2016-11-06,11:22:40,677,Coffee
2016-11-06,11:24:38,678,NONE
2016-11-06,11:24:38,678,Jam
2016-11-06,11:24:38,678,Coffee
2016-11-06,11:24:38,678,Coffee
2016-11-06,11:33:18,680,Muffin
2016-11-06,11:35:49,681,Bread
2016-11-06,11:42:26,682,Bread
2016-11-06,11:43:40,683,Bread
2016-11-06,11:47:12,684,NONE
2016-11-06,11:47:12,684,Muffin
2016-11-06,11:47:12,684,Hot chocolate
2016-11-06,11:47:12,684,Coffee
2016-11-06,11:55:10,685,Muffin
2016-11-06,11:55:10,685,Fudge
2016-11-06,11:57:28,686,Bread
2016-11-06,12:04:08,687,Bread
2016-11-06,12:07:19,688,Farm House
2016-11-06,12:11:20,689,Coffee
2016-11-06,12:11:20,689,Muffin
2016-11-06,12:19:31,690,Focaccia
2016-11-06,12:22:28,691,Bread
2016-11-06,12:22:28,691,Tea
2016-11-06,12:23:34,692,Coffee
2016-11-06,12:23:34,692,Hot chocolate
2016-11-06,12:31:44,693,Coffee
2016-11-06,12:31:44,693,Tartine
2016-11-06,12:31:44,693,Coffee
2016-11-06,12:31:44,693,Pick and Mix Bowls
2016-11-06,12:31:44,693,Jam
2016-11-06,12:38:33,695,Jam
2016-11-06,12:39:03,696,Tartine
2016-11-06,12:39:57,697,Bread
2016-11-06,12:39:57,697,Coffee
2016-11-06,12:42:42,698,Coffee
2016-11-06,12:42:42,698,Coffee
2016-11-06,12:42:42,698,Mineral water
2016-11-06,12:42:42,698,Juice
2016-11-06,12:42:42,698,Tartine
2016-11-06,12:42:42,698,Pick and Mix Bowls
2016-11-06,12:50:29,699,Bread
2016-11-06,12:50:29,699,Tea
2016-11-06,12:50:29,699,Juice
2016-11-06,12:53:15,700,Coffee
2016-11-06,12:53:15,700,Coffee
2016-11-06,12:53:15,700,Cake
2016-11-06,12:57:40,701,Farm House
2016-11-06,12:58:12,702,Farm House
2016-11-06,13:14:44,703,Cake
2016-11-06,13:14:44,703,Brownie
2016-11-06,13:14:44,703,Coffee
2016-11-06,13:14:44,703,Coffee
2016-11-06,13:28:44,704,Focaccia
2016-11-06,13:28:44,704,Coffee
2016-11-06,13:29:28,705,Tea
2016-11-06,13:29:28,705,Coffee
2016-11-06,13:29:28,705,Muffin
2016-11-06,13:31:34,706,Coffee
2016-11-06,13:45:10,707,Tea
2016-11-06,13:45:10,707,Coffee
2016-11-06,13:47:12,708,Hearty & Seasonal
2016-11-06,13:47:12,708,Cake
2016-11-06,13:47:12,708,Coffee
2016-11-06,13:50:28,709,Bread
2016-11-06,13:50:28,709,Tea
2016-11-06,13:50:28,709,Cake
2016-11-06,13:57:57,710,Mighty Protein
2016-11-06,13:57:57,710,Coffee
2016-11-06,14:00:33,711,Hot chocolate
2016-11-06,14:00:33,711,Muffin
2016-11-06,14:10:19,712,Coffee
2016-11-06,14:10:19,712,Coffee
2016-11-06,14:10:19,712,Soup
2016-11-06,14:10:19,712,Mighty Protein
2016-11-06,14:17:10,713,Jam
2016-11-06,14:37:39,714,Coffee
2016-11-06,14:37:39,714,Alfajores
2016-11-06,14:44:24,715,Cake
2016-11-06,14:44:24,715,Hot chocolate
2016-11-06,14:44:24,715,Alfajores
2016-11-06,14:50:44,716,Hot chocolate
2016-11-06,14:50:44,716,Tea
2016-11-06,14:50:44,716,Muffin
2016-11-06,14:53:44,717,Brownie
2016-11-06,14:54:24,718,Cake
2016-11-06,14:54:24,718,Coffee
2016-11-06,14:55:50,719,Victorian Sponge
2016-11-06,14:55:50,719,Alfajores
2016-11-06,14:55:50,719,Tea
2016-11-06,14:56:49,720,Bread
2016-11-06,15:04:15,721,Tartine
2016-11-06,15:04:15,721,Tea
2016-11-06,15:04:15,721,Tartine
2016-11-06,15:12:51,722,Mighty Protein
2016-11-06,15:12:51,722,Tea
2016-11-06,15:15:18,723,Bread
2016-11-06,15:15:18,723,Fudge
2016-11-06,15:32:12,724,Medialuna
2016-11-06,15:32:12,724,Tartine
2016-11-06,15:32:12,724,Coffee
2016-11-06,15:42:40,725,Pastry
2016-11-06,15:42:40,725,Bread
2016-11-06,15:44:21,726,Pastry
2016-11-06,15:44:21,726,Bread
2016-11-06,15:47:13,727,Coffee
2016-11-06,15:47:13,727,Tea
2016-11-06,15:47:13,727,Alfajores
2016-11-06,15:47:13,727,Alfajores
2016-11-06,15:50:44,728,Alfajores
2016-11-06,15:50:44,728,Alfajores
2016-11-06,15:50:44,728,Coffee
2016-11-06,15:52:34,729,Coffee
2016-11-06,15:52:34,729,Alfajores
2016-11-06,15:56:59,730,Alfajores
2016-11-06,15:56:59,730,Pastry
2016-11-06,16:11:45,732,Alfajores
2016-11-06,16:15:53,733,Pastry
2016-11-06,16:15:53,733,Tea
2016-11-06,16:15:53,733,Alfajores
2016-11-06,16:15:53,733,Hearty & Seasonal
2016-11-06,16:23:01,734,Tea
2016-11-06,16:23:01,734,Sandwich
2016-11-06,16:29:15,735,Empanadas
2016-11-06,16:29:15,735,Tea
2016-11-06,16:51:30,736,Alfajores
2016-11-06,16:51:30,736,Alfajores
2016-11-06,16:51:30,736,Tea
2016-11-06,17:15:54,737,Alfajores
2016-11-06,17:19:48,738,Pastry
2016-11-06,17:19:48,738,Dulce de Leche
2016-11-07,08:13:03,739,Coffee
2016-11-07,08:13:03,739,Pastry
2016-11-07,09:04:36,740,Farm House
2016-11-07,09:04:36,740,Coffee
2016-11-07,09:14:07,741,Bread
2016-11-07,09:14:07,741,Scandinavian
2016-11-07,09:14:07,741,Medialuna
2016-11-07,09:16:13,742,Bread
2016-11-07,09:29:14,743,Pastry
2016-11-07,09:29:14,743,Tea
2016-11-07,09:29:14,743,Alfajores
2016-11-07,09:31:03,744,Pastry
2016-11-07,09:31:03,744,Coffee
2016-11-07,09:34:03,745,Bread
2016-11-07,09:34:03,745,Pastry
2016-11-07,09:34:03,745,Muffin
2016-11-07,09:34:03,745,Farm House
2016-11-07,09:50:01,746,Medialuna
2016-11-07,09:50:01,746,Tea
2016-11-07,09:52:43,747,Alfajores
2016-11-07,09:57:09,748,Sandwich
2016-11-07,09:57:09,748,Tea
2016-11-07,10:04:23,749,Tea
2016-11-07,10:04:23,749,Bread
2016-11-07,10:14:15,750,Bread
2016-11-07,10:14:15,750,Coffee
2016-11-07,10:14:15,750,Pastry
2016-11-07,10:25:13,751,Coffee
2016-11-07,10:25:13,751,Coffee
2016-11-07,10:25:13,751,Muffin
2016-11-07,10:25:13,751,Alfajores
2016-11-07,10:25:13,751,Empanadas
2016-11-07,10:29:47,752,Coffee
2016-11-07,10:30:06,753,Bread
2016-11-07,10:34:25,754,Coffee
2016-11-07,10:40:42,755,Coffee
2016-11-07,10:43:30,756,Bread
2016-11-07,10:45:13,757,Bread
2016-11-07,10:45:13,757,Pastry
2016-11-07,10:45:13,757,Medialuna
2016-11-07,10:45:13,757,Tea
2016-11-07,10:49:31,758,Tea
2016-11-07,10:49:31,758,Bread
2016-11-07,10:57:41,759,Muffin
2016-11-07,10:59:55,760,Coffee
2016-11-07,10:59:55,760,Muffin
2016-11-07,11:00:44,761,Coffee
2016-11-07,11:00:44,761,Bread
2016-11-07,11:00:44,761,Pastry
2016-11-07,11:00:44,761,Medialuna
2016-11-07,11:06:44,762,Coffee
2016-11-07,11:06:44,762,Coffee
2016-11-07,11:06:44,762,Muffin
2016-11-07,11:14:01,763,Muffin
2016-11-07,11:14:01,763,Hot chocolate
2016-11-07,11:14:01,763,Scandinavian
2016-11-07,11:14:01,763,Bread
2016-11-07,11:17:55,764,Farm House
2016-11-07,11:22:48,765,Muffin
2016-11-07,11:24:12,766,Coffee
2016-11-07,11:28:29,767,Bread
2016-11-07,11:29:47,768,Coffee
2016-11-07,11:29:47,768,Coffee
2016-11-07,11:29:47,768,Cookies
2016-11-07,11:31:35,769,Coffee
2016-11-07,11:31:35,769,Coffee
2016-11-07,11:33:55,770,Muffin
2016-11-07,11:34:39,771,Coffee
2016-11-07,11:34:39,771,Tea
2016-11-07,11:34:39,771,Keeping It Local
2016-11-07,11:40:01,772,Coffee
2016-11-07,11:40:01,772,Medialuna
2016-11-07,11:44:36,773,Bread
2016-11-07,11:59:40,774,Tartine
2016-11-07,11:59:40,774,Scandinavian
2016-11-07,12:04:33,775,Coffee
2016-11-07,12:04:33,775,Tea
2016-11-07,12:16:19,776,Bread
2016-11-07,12:18:13,777,Coffee
2016-11-07,12:18:13,777,Coke
2016-11-07,12:19:39,778,Coffee
2016-11-07,12:19:39,778,Muffin
2016-11-07,12:37:54,779,Coffee
2016-11-07,12:37:54,779,Bread
2016-11-07,12:37:54,779,Coffee
2016-11-07,12:37:54,779,Medialuna
2016-11-07,12:37:54,779,Muffin
2016-11-07,12:37:54,779,Scandinavian
2016-11-07,12:44:18,780,Bread
2016-11-07,12:52:52,781,Coke
2016-11-07,13:00:03,782,Bread
2016-11-07,13:00:03,782,Scandinavian
2016-11-07,13:01:39,783,Coffee
2016-11-07,13:09:02,784,Bread
2016-11-07,13:12:51,785,Scandinavian
2016-11-07,13:12:51,785,Bread
2016-11-07,13:28:28,786,Fudge
2016-11-07,13:28:28,786,Fudge
2016-11-07,13:36:49,787,Soup
2016-11-07,13:36:49,787,Hearty & Seasonal
2016-11-07,13:36:49,787,Coffee
2016-11-07,13:42:36,788,Coke
2016-11-07,13:45:52,789,NONE
2016-11-07,13:45:52,789,Coffee
2016-11-07,13:45:52,789,Cookies
2016-11-07,13:45:52,789,Tea
2016-11-07,13:57:34,790,Pastry
2016-11-07,13:57:34,790,Tea
2016-11-07,13:57:34,790,Coffee
2016-11-07,14:00:32,791,Bread
2016-11-07,14:08:35,792,Coffee
2016-11-07,14:08:35,792,Medialuna
2016-11-07,14:15:29,793,Coffee
2016-11-07,14:15:29,793,Coffee
2016-11-07,14:15:29,793,Muffin
2016-11-07,14:15:29,793,Sandwich
2016-11-07,14:15:29,793,Soup
2016-11-07,14:19:36,794,Tea
2016-11-07,14:19:36,794,Coffee
2016-11-07,14:19:36,794,Muffin
2016-11-07,14:30:37,795,Alfajores
2016-11-07,14:35:18,796,Bread
2016-11-07,14:36:10,797,Coffee
2016-11-07,14:36:10,797,Medialuna
2016-11-07,14:37:40,798,Coffee
2016-11-07,14:40:37,799,Coffee
2016-11-07,14:41:38,800,Medialuna
2016-11-07,14:54:34,802,Empanadas
2016-11-07,14:54:34,802,Bread
2016-11-07,14:54:34,802,Scandinavian
2016-11-07,15:08:12,803,Coffee
2016-11-07,15:08:12,803,Tartine
2016-11-07,15:08:55,804,Tea
2016-11-07,15:11:04,805,Scandinavian
2016-11-07,15:29:01,806,Muffin
2016-11-07,15:40:48,807,Scandinavian
2016-11-07,15:40:48,807,Bread
2016-11-07,15:55:35,808,Bread
2016-11-07,16:01:38,809,Coffee
2016-11-07,16:33:17,810,Bread
2016-11-07,16:40:12,811,Bread
2016-11-07,17:04:07,812,Coffee
2016-11-07,17:04:07,812,Coffee
2016-11-07,17:18:06,813,Cookies
2016-11-07,17:18:06,813,Scandinavian
2016-11-07,18:28:32,814,Coffee
2016-11-07,18:28:32,814,Bread
2016-11-07,18:28:32,814,Empanadas
2016-11-07,18:28:32,814,Medialuna
2016-11-08,08:17:58,815,Coffee
2016-11-08,08:17:58,815,Pastry
2016-11-08,08:37:02,816,Bread
2016-11-08,09:07:18,817,Pastry
2016-11-08,09:07:18,817,Tea
2016-11-08,09:08:37,818,Coffee
2016-11-08,09:08:37,818,Coffee
2016-11-08,09:08:37,818,Pastry
2016-11-08,09:15:49,819,Coffee
2016-11-08,09:15:49,819,Bread
2016-11-08,09:21:52,820,Coffee
2016-11-08,09:21:52,820,Keeping It Local
2016-11-08,09:23:54,821,Fudge
2016-11-08,09:47:08,822,NONE
2016-11-08,09:47:08,822,Tartine
2016-11-08,09:47:08,822,Coffee
2016-11-08,09:47:08,822,Coffee
2016-11-08,09:55:36,824,Hot chocolate
2016-11-08,09:55:36,824,Coffee
2016-11-08,09:55:36,824,Pastry
2016-11-08,09:55:36,824,Medialuna
2016-11-08,10:07:31,825,Alfajores
2016-11-08,10:07:31,825,Coffee
2016-11-08,10:09:35,826,Coffee
2016-11-08,10:31:58,828,Coffee
2016-11-08,10:31:58,828,Coffee
2016-11-08,10:31:58,828,Medialuna
2016-11-08,10:39:29,829,Coke
2016-11-08,10:43:03,830,Coffee
2016-11-08,10:43:03,830,Coffee
2016-11-08,10:43:03,830,Alfajores
2016-11-08,10:45:21,831,Muffin
2016-11-08,10:50:47,832,Farm House
2016-11-08,10:50:47,832,Brownie
2016-11-08,10:50:47,832,Fudge
2016-11-08,10:59:58,833,Coffee
2016-11-08,10:59:58,833,Coffee
2016-11-08,11:02:32,834,Tea
2016-11-08,11:02:32,834,Muffin
2016-11-08,11:02:32,834,Farm House
2016-11-08,11:09:29,835,Coffee
2016-11-08,11:09:29,835,Pastry
2016-11-08,11:11:42,836,Pastry
2016-11-08,11:11:42,836,Brownie
2016-11-08,11:17:11,837,Medialuna
2016-11-08,11:19:09,838,Coffee
2016-11-08,11:22:27,839,Pastry
2016-11-08,11:22:27,839,Coffee
2016-11-08,11:22:27,839,Juice
2016-11-08,11:26:43,840,Coffee
2016-11-08,11:26:43,840,Bread
2016-11-08,11:33:27,841,Tea
2016-11-08,11:33:27,841,Coffee
2016-11-08,11:35:23,842,Tea
2016-11-08,11:35:23,842,Alfajores
2016-11-08,11:36:17,843,Alfajores
2016-11-08,11:36:17,843,Coffee
2016-11-08,11:47:50,844,Scandinavian
2016-11-08,12:10:13,845,Pastry
2016-11-08,12:10:13,845,Medialuna
2016-11-08,12:13:34,846,Brownie
2016-11-08,12:15:10,847,Farm House
2016-11-08,12:17:33,848,Coffee
2016-11-08,12:17:33,848,Cookies
2016-11-08,12:18:29,849,Soup
2016-11-08,12:23:11,850,Art Tray
2016-11-08,12:23:11,850,Coffee
2016-11-08,12:23:11,850,Coffee
2016-11-08,12:23:11,850,Brownie
2016-11-08,12:24:24,851,Coffee
2016-11-08,12:27:23,852,Farm House
2016-11-08,12:33:17,853,Soup
2016-11-08,12:33:17,853,Art Tray
2016-11-08,12:33:17,853,Alfajores
2016-11-08,12:33:17,853,Frittata
2016-11-08,12:34:38,854,Sandwich
2016-11-08,12:34:38,854,Coffee
2016-11-08,12:35:35,855,Tea
2016-11-08,12:40:50,856,Farm House
2016-11-08,12:48:45,857,Scandinavian
2016-11-08,12:48:45,857,Muffin
2016-11-08,13:00:04,858,Farm House
2016-11-08,13:04:05,859,Scandinavian
2016-11-08,13:16:55,860,Soup
2016-11-08,13:25:27,861,Hearty & Seasonal
2016-11-08,13:25:27,861,Tea
2016-11-08,13:25:27,861,Bread
2016-11-08,13:28:15,862,Hot chocolate
2016-11-08,13:29:47,863,Coffee
2016-11-08,13:29:47,863,Sandwich
2016-11-08,13:29:47,863,Hearty & Seasonal
2016-11-08,13:37:01,864,Brownie
2016-11-08,13:37:01,864,Hearty & Seasonal
2016-11-08,13:37:01,864,Sandwich
2016-11-08,13:37:01,864,Coffee
2016-11-08,14:01:59,865,Medialuna
2016-11-08,14:01:59,865,Coffee
2016-11-08,14:06:22,866,Coffee
2016-11-08,14:06:22,866,Brownie
2016-11-08,14:06:22,866,Soup
2016-11-08,14:16:07,867,Sandwich
2016-11-08,14:16:07,867,Sandwich
2016-11-08,14:16:07,867,Alfajores
2016-11-08,14:16:07,867,Alfajores
2016-11-08,14:16:07,867,Focaccia
2016-11-08,14:22:20,868,Farm House
2016-11-08,14:22:20,868,Tartine
2016-11-08,14:22:59,869,Bread
2016-11-08,14:26:51,870,Coffee
2016-11-08,14:28:30,871,Hot chocolate
2016-11-08,14:28:30,871,Tea
2016-11-08,14:28:30,871,Muffin
2016-11-08,14:31:31,872,Pastry
2016-11-08,14:36:39,873,Coffee
2016-11-08,14:36:39,873,Brownie
2016-11-08,14:36:39,873,Hearty & Seasonal
2016-11-08,14:36:39,873,Soup
2016-11-08,14:36:39,873,Bowl Nic Pitt
2016-11-08,14:45:38,874,Coffee
2016-11-08,14:51:53,875,Alfajores
2016-11-08,14:51:53,875,Medialuna
2016-11-08,14:51:53,875,Scandinavian
2016-11-08,14:51:53,875,Farm House
2016-11-08,14:56:14,876,Soup
2016-11-08,14:56:14,876,Coffee
2016-11-08,15:04:45,877,Tea
2016-11-08,15:04:45,877,Tea
2016-11-08,15:08:34,878,Coffee
2016-11-08,15:08:34,878,Tea
2016-11-08,15:08:34,878,Cookies
2016-11-08,15:34:42,879,Tea
2016-11-08,15:34:42,879,Muffin
2016-11-08,15:50:56,880,Coffee
2016-11-08,15:50:56,880,Coffee
2016-11-08,15:50:56,880,Brownie
2016-11-08,16:00:32,881,Coffee
2016-11-08,16:02:27,882,Coffee
2016-11-08,16:03:43,883,Coffee
2016-11-08,16:05:45,884,Farm House
2016-11-08,16:35:19,885,Coffee
2016-11-08,16:35:19,885,Bread Pudding
2016-11-08,17:01:15,886,Coffee
2016-11-08,17:01:15,886,Medialuna
2016-11-08,17:04:46,887,Hot chocolate
2016-11-08,17:10:06,888,Coffee
2016-11-08,17:10:06,888,Hot chocolate
2016-11-08,17:10:06,888,Farm House
2016-11-09,08:07:12,889,Pastry
2016-11-09,08:07:12,889,Coffee
2016-11-09,08:37:48,890,Bread
2016-11-09,09:24:38,891,Pastry
2016-11-09,09:24:38,891,Coffee
2016-11-09,09:40:29,892,Coffee
2016-11-09,09:40:29,892,Coffee
2016-11-09,10:07:40,893,Coffee
2016-11-09,10:07:40,893,Pastry
2016-11-09,10:15:09,894,Farm House
2016-11-09,10:36:01,895,Bread
2016-11-09,10:56:53,896,Coffee
2016-11-09,10:56:53,896,Hot chocolate
2016-11-09,11:00:54,897,Bread
2016-11-09,11:03:38,898,Coffee
2016-11-09,11:03:38,898,Focaccia
2016-11-09,11:03:38,898,Coffee
2016-11-09,11:03:38,898,Medialuna
2016-11-09,11:03:38,898,Bread
2016-11-09,11:12:22,899,Coffee
2016-11-09,11:15:12,900,Bread
2016-11-09,11:15:12,900,Keeping It Local
2016-11-09,11:20:01,901,Bread
2016-11-09,11:20:01,901,Coffee
2016-11-09,11:23:55,902,Bread
2016-11-09,11:23:55,902,NONE
2016-11-09,11:28:39,903,Bread
2016-11-09,11:28:39,903,Medialuna
2016-11-09,11:31:04,904,Coffee
2016-11-09,11:32:50,905,Coffee
2016-11-09,11:32:50,905,Coffee
2016-11-09,11:32:50,905,Medialuna
2016-11-09,11:35:07,906,Coffee
2016-11-09,11:35:07,906,Cookies
2016-11-09,11:35:07,906,Tartine
2016-11-09,11:58:20,907,Tea
2016-11-09,11:58:20,907,Bread
2016-11-09,11:59:56,908,Bread
2016-11-09,11:59:56,908,Keeping It Local
2016-11-09,11:59:56,908,Coffee
2016-11-09,12:04:03,909,Coffee
2016-11-09,12:04:03,909,Medialuna
2016-11-09,12:06:35,910,Coffee
2016-11-09,12:06:35,910,Medialuna
2016-11-09,12:12:31,911,Tea
2016-11-09,12:20:42,912,Juice
2016-11-09,12:20:42,912,Coke
2016-11-09,12:20:42,912,Soup
2016-11-09,12:22:35,913,Bread
2016-11-09,12:24:49,914,Brownie
2016-11-09,12:33:07,915,Brownie
2016-11-09,12:33:07,915,Bread
2016-11-09,12:33:07,915,Coffee
2016-11-09,12:38:43,916,Coffee
2016-11-09,12:38:43,916,Pastry
2016-11-09,12:38:43,916,Bread
2016-11-09,12:38:43,916,Hearty & Seasonal
2016-11-09,12:50:36,917,Bread
2016-11-09,12:50:36,917,Coffee
2016-11-09,12:50:36,917,Brownie
2016-11-09,13:00:17,918,Coffee
2016-11-09,13:02:19,919,Bread
2016-11-09,13:02:19,919,Cookies
2016-11-09,13:07:56,920,Fudge
2016-11-09,13:07:56,920,Eggs
2016-11-09,13:15:01,921,Bread
2016-11-09,13:16:34,922,Bread
2016-11-09,13:16:34,922,Muffin
2016-11-09,13:22:17,923,Soup
2016-11-09,13:24:11,924,Coffee
2016-11-09,13:24:11,924,Bread Pudding
2016-11-09,13:44:09,925,Bread
2016-11-09,13:44:09,925,Tartine
2016-11-09,14:15:05,926,Sandwich
2016-11-09,14:15:05,926,Coffee
2016-11-09,14:15:05,926,Fudge
2016-11-09,14:15:05,926,Jam
2016-11-09,14:15:05,926,Bread Pudding
2016-11-09,14:16:15,927,Bread Pudding
2016-11-09,14:16:15,927,Soup
2016-11-09,14:16:15,927,Coffee
2016-11-09,14:21:56,928,Hearty & Seasonal
2016-11-09,14:21:56,928,Bread
2016-11-09,14:26:30,929,Coffee
2016-11-09,14:26:30,929,Coffee
2016-11-09,14:26:30,929,Cookies
2016-11-09,14:33:53,930,Coffee
2016-11-09,14:45:12,931,Bread
2016-11-09,15:17:08,932,Coffee
2016-11-09,15:17:08,932,Bread
2016-11-09,15:17:08,932,Soup
2016-11-09,15:22:10,933,Soup
2016-11-09,15:22:10,933,Tea
2016-11-09,15:22:10,933,Focaccia
2016-11-09,16:02:24,934,Coffee
2016-11-09,16:02:24,934,My-5 Fruit Shoot
2016-11-09,16:02:24,934,Cookies
2016-11-09,16:31:15,935,Coffee
2016-11-09,16:31:15,935,Coffee
2016-11-09,18:04:13,936,Coffee
2016-11-09,18:04:13,936,Sandwich
2016-11-09,18:04:13,936,Tea
2016-11-09,18:09:59,937,Scandinavian
2016-11-09,19:49:22,938,Adjustment
2016-11-10,08:51:02,939,Coffee
2016-11-10,08:52:27,940,Medialuna
2016-11-10,08:52:27,940,Coffee
2016-11-10,08:59:29,941,Bread
2016-11-10,09:00:15,942,Bread
2016-11-10,09:06:46,943,Coffee
2016-11-10,09:06:46,943,Pastry
2016-11-10,09:12:14,944,Farm House
2016-11-10,09:15:08,945,Medialuna
2016-11-10,09:15:08,945,Brownie
2016-11-10,09:19:23,946,Bread
2016-11-10,09:19:23,946,Pastry
2016-11-10,09:19:23,946,Brownie
2016-11-10,09:24:34,947,Pastry
2016-11-10,09:24:34,947,Bread
2016-11-10,09:24:34,947,Cookies
2016-11-10,09:29:36,948,Bread
2016-11-10,09:29:36,948,Bread
2016-11-10,09:32:14,949,Cookies
2016-11-10,09:32:14,949,Pastry
2016-11-10,09:32:14,949,Coffee
2016-11-10,09:32:14,949,Juice
2016-11-10,09:37:37,950,Pastry
2016-11-10,09:37:37,950,Cookies
2016-11-10,09:37:37,950,Coffee
2016-11-10,09:38:27,951,Coffee
2016-11-10,09:38:27,951,Medialuna
2016-11-10,09:48:11,952,Bread
2016-11-10,09:53:32,953,Tartine
2016-11-10,09:53:32,953,Coffee
2016-11-10,09:54:58,954,Coffee
2016-11-10,09:54:58,954,Medialuna
2016-11-10,10:00:41,955,Bread
2016-11-10,10:03:59,956,Bread
2016-11-10,10:03:59,956,Coffee
2016-11-10,10:03:59,956,Alfajores
2016-11-10,10:03:59,956,Cookies
2016-11-10,10:05:29,957,Bread
2016-11-10,10:05:29,957,Coffee
2016-11-10,10:05:29,957,Coffee
2016-11-10,10:34:41,958,Bread
2016-11-10,10:50:04,959,Bread
2016-11-10,10:50:04,959,Coffee
2016-11-10,10:50:04,959,Tea
2016-11-10,10:50:04,959,Keeping It Local
2016-11-10,10:50:04,959,Jam
2016-11-10,10:50:04,959,Cookies
2016-11-10,10:51:27,960,Pastry
2016-11-10,10:51:27,960,Coffee
2016-11-10,10:51:27,960,Juice
2016-11-10,10:57:11,961,Medialuna
2016-11-10,10:57:11,961,Bread
2016-11-10,10:57:11,961,Focaccia
2016-11-10,10:58:34,962,Pastry
2016-11-10,10:58:34,962,Medialuna
2016-11-10,10:58:34,962,Coffee
2016-11-10,11:10:16,963,Coffee
2016-11-10,11:19:37,964,Coffee
2016-11-10,11:23:12,965,Coffee
2016-11-10,11:23:12,965,Cookies
2016-11-10,11:23:12,965,Truffles
2016-11-10,11:23:12,965,Brownie
2016-11-10,11:23:12,965,Bread
2016-11-10,11:32:07,966,Art Tray
2016-11-10,11:32:07,966,Tea
2016-11-10,11:34:35,967,Bread
2016-11-10,11:46:37,968,Coffee
2016-11-10,11:54:44,969,Coffee
2016-11-10,11:54:44,969,Cookies
2016-11-10,12:01:44,970,Brownie
2016-11-10,12:02:40,971,Bread
2016-11-10,12:02:40,971,Tea
2016-11-10,12:02:40,971,Empanadas
2016-11-10,12:06:47,972,Bread
2016-11-10,12:06:47,972,Hot chocolate
2016-11-10,12:08:23,973,Coffee
2016-11-10,12:08:23,973,Cookies
2016-11-10,12:11:14,974,Bread
2016-11-10,12:35:55,975,Tartine
2016-11-10,12:35:55,975,Sandwich
2016-11-10,12:35:55,975,Tea
2016-11-10,12:35:55,975,Bread
2016-11-10,12:38:17,976,Soup
2016-11-10,12:38:17,976,Sandwich
2016-11-10,12:38:17,976,Bread
2016-11-10,12:42:29,977,Soup
2016-11-10,12:42:29,977,Bread
2016-11-10,12:44:08,978,Fudge
2016-11-10,13:05:54,979,Coffee
2016-11-10,13:10:58,980,Coffee
2016-11-10,13:10:58,980,Empanadas
2016-11-10,13:10:58,980,Soup
2016-11-10,13:14:56,981,Bread
2016-11-10,13:14:56,981,Coffee
2016-11-10,13:14:56,981,Brownie
2016-11-10,13:24:36,982,Coffee
